aX,aY,aZ,gX,gY,gZ
0.960,-2.620,1.810,30.000,-26.375,-18.250
0.140,-2.110,0.720,27.250,-9.875,-10.000
0.140,-2.110,0.720,27.250,-9.875,-10.000
-0.080,-0.790,-0.650,18.937,7.937,4.437
-0.110,0.520,-1.280,4.937,19.562,19.500
-0.110,0.520,-1.280,4.937,19.562,19.500
-0.250,1.830,-1.260,-9.438,28.312,26.437
-0.580,3.100,-2.320,-18.062,31.437,23.125
-0.580,3.100,-2.320,-13.438,18.687,3.938
-0.280,2.740,-1.850,-13.438,18.687,3.938
0.200,1.900,-1.000,-10.063,-0.750,-15.813
0.200,1.900,-1.000,-10.063,-0.750,-15.813
0.470,0.930,-0.100,-4.937,-17.687,-26.437
0.730,-1.670,1.420,1.875,-25.562,-30.250
0.600,-2.700,1.710,8.500,-21.875,-26.250
0.600,-2.700,1.710,12.313,-13.375,-14.688
0.230,-3.100,1.430,12.313,-13.375,-14.688
-0.510,-1.460,-0.110,11.813,-4.250,1.187
-0.510,-1.460,-0.110,11.813,-4.250,1.187
-0.470,-0.370,-0.610,5.562,3.000,15.313
-0.470,-0.370,-0.610,-2.125,8.625,24.750
-0.350,0.770,-1.010,-2.125,8.625,24.750
-0.020,1.620,-1.320,-7.562,12.125,25.125
0.130,1.500,-0.990,-6.562,12.313,17.312
0.130,1.500,-0.990,-1.125,6.812,7.562
0.240,0.900,-0.360,-1.125,6.812,7.562
0.700,0.260,0.250,3.188,-0.187,1.375
0.700,0.260,0.250,3.188,-0.187,1.375
0.910,-0.270,0.630,7.937,-4.000,-2.563
0.580,-0.780,0.590,13.063,-4.687,-5.000
0.580,-0.780,0.590,16.625,-3.375,-4.375
0.370,-0.640,0.200,16.625,-3.375,-4.375
0.090,-0.600,-0.080,17.812,-1.125,-2.500
0.090,-0.600,-0.080,17.812,-1.125,-2.500
-0.260,-0.330,-0.420,12.750,3.750,4.062
-0.260,-0.330,-0.420,5.687,11.313,12.438
-0.110,-0.020,-0.420,5.687,11.313,12.438
-0.370,0.090,-0.490,-1.187,19.750,18.500
-0.480,0.080,-0.750,-4.250,23.875,21.187
-0.480,0.080,-0.750,-4.687,19.875,22.000
-0.340,0.410,-0.660,-4.687,19.875,22.000
0.160,1.030,-0.480,-4.375,14.125,20.625
0.160,1.030,-0.480,-4.375,14.125,20.625
0.240,0.990,-0.430,-2.125,9.250,15.375
0.140,0.620,-0.520,0.687,3.688,7.000
-0.270,0.020,-0.760,3.938,-1.312,1.062
-0.270,0.020,-0.760,3.938,-1.312,1.062
-0.150,0.000,-0.590,9.813,-6.562,-2.125
-0.150,0.000,-0.590,11.188,-7.125,-2.000
-0.260,0.020,-0.660,11.188,-7.125,-2.000
-0.490,0.200,-0.720,9.000,-2.438,0.375
-0.550,0.340,-0.560,6.812,2.563,1.562
-0.740,0.320,-0.700,5.500,6.375,1.875
-0.740,0.320,-0.700,5.500,6.375,1.875
-0.770,0.610,-0.780,4.125,6.625,1.562
-0.770,0.610,-0.780,4.125,6.625,1.562
-0.430,0.700,-0.510,1.437,4.250,2.313
0.110,0.850,0.000,-3.500,4.687,4.937
0.040,0.250,0.060,-4.625,6.437,5.000
0.040,0.250,0.060,-2.000,5.187,3.438

-4.050,-0.850,-1.140,5.875,-2.125,1.937
-4.050,-0.850,-1.140,5.562,3.500,2.625
-5.680,-1.220,-1.080,5.562,3.500,2.625
-6.970,-2.220,-0.800,3.813,9.188,5.937
-6.970,-2.220,-0.800,1.125,13.813,15.313
-8.750,-2.520,-0.760,1.125,13.813,15.313
-13.320,0.450,-2.570,2.125,16.875,21.000
-13.320,0.450,-2.570,2.125,16.875,21.000
-15.710,2.400,-2.820,16.937,5.062,6.812
-19.010,2.810,-2.890,42.750,-21.750,-31.875
-23.010,2.080,-2.960,61.000,-38.625,-77.188
-23.010,2.080,-2.960,60.563,-42.688,-100.250
-26.140,-1.410,-2.170,60.563,-42.688,-100.250
-26.130,-3.650,-3.340,43.750,-52.563,-90.375
-26.130,-3.650,-3.340,43.750,-52.563,-90.375
-24.990,-6.030,-4.350,31.625,-78.563,-67.688
-22.180,-8.570,-3.990,11.500,-123.125,-41.063
-22.180,-8.570,-3.990,11.500,-123.125,-41.063
-15.520,-10.140,-0.910,-16.312,-168.812,-1.875
-12.150,-9.790,0.540,-27.375,-204.812,39.563
-12.150,-9.790,0.540,-8.313,-227.875,64.375
-10.280,-9.170,1.600,-8.313,-227.875,64.375
-6.540,-6.800,1.690,19.625,-215.750,87.250
-6.540,-6.800,1.690,19.625,-215.750,87.250
-5.440,-5.690,-0.130,44.375,-186.500,104.125
-7.100,-3.970,-3.390,77.625,-172.562,94.688
-7.780,-2.090,-6.960,109.125,-178.625,60.563
-7.780,-2.090,-6.960,109.125,-178.625,60.563
2.720,-0.340,-10.570,113.500,-207.125,36.813
2.720,-0.340,-10.570,111.938,-231.000,38.250
8.330,4.980,-8.570,111.938,-231.000,38.250
13.240,13.330,-7.300,80.000,-220.000,38.375
16.100,20.210,-7.020,34.250,-169.500,28.750
16.100,20.210,-7.020,7.750,-116.063,-1.937
10.860,17.190,-9.140,7.750,-116.063,-1.937
6.470,10.080,-9.390,-6.562,-84.188,-44.500
6.470,10.080,-9.390,-6.562,-84.188,-44.500
3.300,3.530,-8.460,1.125,-76.250,-86.188
3.300,3.530,-8.460,41.563,-92.375,-121.750
2.290,-0.450,-7.280,41.563,-92.375,-121.750
8.000,-1.750,0.350,79.313,-134.750,-129.000
7.660,-1.810,-0.530,81.313,-131.250,-130.875
7.660,-1.810,-0.530,72.625,-68.438,-116.500
6.770,-1.780,-4.190,72.625,-68.438,-116.500
7.030,0.390,-6.870,31.625,-26.250,-68.563
7.030,0.390,-6.870,-23.625,-44.438,3.875
7.260,3.500,-8.430,-23.625,-44.438,3.875
6.280,2.520,-7.430,-36.188,-70.188,59.063
7.180,0.360,-5.310,-21.750,-103.688,79.500
7.180,0.360,-5.310,-21.750,-103.688,79.500
11.300,-3.370,-1.380,-5.125,-132.750,78.563
11.300,-3.370,-1.380,10.375,-135.250,78.063
12.480,-3.770,0.580,10.375,-135.250,78.063
13.320,-3.660,1.590,-1.187,-115.188,88.625
13.320,-3.660,1.590,-31.437,-76.875,102.500
13.750,-3.380,1.700,-31.437,-76.875,102.500
12.610,-1.930,-1.980,-37.188,-29.562,101.313
12.610,-1.930,-1.980,-6.062,5.812,82.188
11.550,-0.430,-4.250,-6.062,5.812,82.188
10.560,1.290,-5.620,20.875,13.500,58.438
10.560,1.290,-5.620,36.500,1.812,33.125
10.500,2.260,-5.660,36.500,1.812,33.125
11.030,2.620,-4.000,52.063,-14.063,6.000
12.010,2.260,-1.360,67.875,-44.000,-17.812
12.010,2.260,-1.360,67.438,-62.000,-27.375
12.820,1.450,0.840,67.438,-62.000,-27.375
13.230,0.620,2.000,42.813,-56.375,-18.687
13.230,0.620,2.000,42.813,-56.375,-18.687
11.800,0.640,0.780,9.063,-32.188,5.750
11.630,0.390,0.070,-16.750,1.312,30.312
11.630,0.390,0.070,-26.375,22.750,33.375
10.280,1.020,-0.480,-26.375,22.750,33.375
9.570,1.280,-1.910,-35.500,44.875,36.188
9.570,1.280,-1.910,-35.500,44.875,36.188
9.510,1.750,-3.190,-28.062,50.500,32.125
9.510,1.750,-3.190,-1.187,28.875,21.937
8.850,1.810,-2.040,-1.187,28.875,21.937
8.100,2.760,-2.800,27.625,29.500,7.312
9.180,2.700,-2.890,51.813,-21.875,-10.875
9.180,2.700,-2.890,51.813,-21.875,-10.875
8.200,1.290,-0.620,65.250,-28.812,-56.000
8.200,1.290,-0.620,65.250,-28.812,-56.000
7.780,0.590,-0.510,45.000,15.563,-72.438
7.780,0.590,-0.510,23.625,38.063,-75.188
6.770,-0.230,-0.820,23.625,38.063,-75.188
4.850,-1.620,-2.250,9.563,52.938,-65.063
4.150,-1.070,-2.540,1.000,71.688,-48.250
4.150,-1.070,-2.540,-4.375,85.375,-36.250
3.680,-1.590,-3.260,-4.375,85.375,-36.250
3.570,-1.400,-3.440,1.625,73.750,-24.625
3.570,-1.400,-3.440,1.625,73.750,-24.625
4.600,2.050,-3.230,16.437,56.563,-19.812
4.850,2.950,-3.730,30.687,49.938,-33.000
4.220,3.560,-4.480,39.063,52.625,-61.438
4.220,3.560,-4.480,39.063,52.625,-61.438
3.150,4.240,-5.350,29.000,54.313,-85.125
1.640,1.020,-6.070,0.437,60.250,-95.813
1.640,1.020,-6.070,0.437,60.250,-95.813
1.500,-0.450,-5.390,-36.563,72.375,-95.188
1.100,-1.720,-4.440,-61.188,79.563,-84.938
0.370,-2.560,-3.700,-66.500,83.063,-66.188
0.370,-2.560,-3.700,-66.500,83.063,-66.188
-3.590,-2.640,-3.520,-66.250,77.938,-31.687
-4.200,-2.680,-4.170,-50.875,77.438,-16.312
-4.200,-2.680,-4.170,-50.875,77.438,-16.312
-4.060,-0.950,-3.900,-13.563,61.188,-21.187
-2.490,1.430,-2.990,12.563,29.812,-40.688
-0.310,1.870,-1.600,17.187,16.500,-69.500
-0.310,1.870,-1.600,17.187,16.500,-69.500
-2.040,0.290,-2.980,-3.938,33.125,-83.125
-2.040,0.290,-2.980,-3.938,33.125,-83.125
-3.630,-2.130,-4.900,-34.000,61.313,-70.250
-6.290,-4.840,-5.210,-52.313,77.563,-39.563
-6.290,-4.840,-5.210,-56.063,64.063,-12.688
-7.270,-3.940,-4.280,-56.063,64.063,-12.688
-5.920,-3.500,-2.440,-36.188,36.875,9.313
-5.920,-3.500,-2.440,-36.188,36.875,9.313
-4.810,-2.600,-1.210,-10.875,13.375,32.000
-4.810,-2.600,-1.210,14.188,-11.500,48.750
-0.950,-0.220,1.990,14.188,-11.500,48.750
1.670,-0.950,4.370,32.250,-34.188,51.813
3.500,-1.770,6.170,18.750,-43.563,51.938
4.020,-2.210,6.130,-27.562,-14.875,72.500
4.020,-2.210,6.130,-27.562,-14.875,72.500
-0.900,-2.060,0.180,-71.625,62.688,120.500
-0.900,-2.060,0.180,-99.063,144.437,154.187
-2.460,-1.310,-3.570,-99.063,144.437,154.187
-3.660,0.740,-4.890,-99.875,181.875,148.187
-4.840,3.080,-4.510,-69.438,163.312,125.188
-1.380,7.440,-2.440,-40.063,119.438,82.188
-1.380,7.440,-2.440,-40.063,119.438,82.188
0.380,6.440,0.420,-16.687,80.563,17.312
0.380,6.440,0.420,-16.687,80.563,17.312
0.940,2.720,1.650,0.437,55.750,-43.188
-0.540,-1.280,1.300,-0.437,40.188,-63.250
-3.420,-4.820,-0.080,-6.625,52.438,-53.688
-3.420,-4.820,-0.080,-17.250,77.375,-30.937
-3.630,-4.460,0.160,-17.250,77.375,-30.937
-4.170,-2.250,0.070,-37.875,101.813,2.063
-4.170,-2.250,0.070,-37.875,101.813,2.063
-4.830,1.490,-0.830,-56.250,132.562,22.250
-5.800,2.640,-1.160,-59.125,149.250,20.687
-5.800,2.640,-1.160,-59.125,149.250,20.687
-6.670,3.180,-1.630,-62.438,148.187,9.125
-7.210,2.320,-1.320,-62.313,129.750,-8.125
-7.210,2.320,-1.320,-62.313,129.750,-8.125
-7.270,-1.520,0.980,-60.625,107.813,-30.500
-8.300,-3.670,1.410,-59.938,90.313,-46.500
-8.300,-3.670,1.410,-59.938,90.313,-46.500
-8.970,-4.500,1.290,-55.375,77.688,-45.438
-9.160,-3.770,1.490,-55.688,71.500,-16.250
-9.140,-3.340,1.170,-53.375,75.438,-0.375
-9.140,-3.340,1.170,-48.125,96.563,1.312
-10.060,-3.250,0.910,-48.125,96.563,1.312
-10.330,-2.720,0.850,-36.938,60.688,25.312
-10.330,-2.720,0.850,-36.938,60.688,25.312
-8.540,-1.520,0.780,-22.937,46.938,32.875
-7.190,-0.340,0.250,-7.750,41.000,22.750
-6.160,0.250,-0.120,6.500,28.875,10.438
-6.160,0.250,-0.120,6.500,28.875,10.438
-4.450,0.980,-0.180,11.125,10.250,6.562
-4.450,0.980,-0.180,10.500,-3.625,7.500
-3.070,1.610,-0.600,10.500,-3.625,7.500
-2.190,0.980,-0.490,11.500,-16.375,8.000
-1.160,0.660,0.250,7.812,-30.312,9.188
-1.160,0.660,0.250,0.687,-32.375,12.688
-0.070,0.100,1.070,0.687,-32.375,12.688
-0.130,-0.390,0.890,-3.625,-19.750,16.750
-0.130,-0.390,0.890,-3.625,-19.750,16.750
-0.580,-0.460,0.290,-3.188,-3.250,21.500
-0.580,-0.460,0.290,2.188,8.688,21.312
-0.510,-0.360,0.040,2.188,8.688,21.312
0.210,0.050,0.090,10.813,10.125,15.438
1.240,0.770,0.160,17.250,4.250,7.687
1.240,0.770,0.160,21.812,2.188,-5.062
1.210,0.930,-0.140,21.812,2.188,-5.062
1.210,0.930,-0.140,21.937,6.625,-17.062
1.410,1.060,-0.360,21.937,6.625,-17.062
1.700,1.150,-0.380,15.375,13.063,-22.250
1.840,1.050,-0.220,7.625,15.188,-21.000
1.450,0.340,-0.490,2.188,15.063,-14.625
1.450,0.340,-0.490,2.188,15.063,-14.625
0.950,0.340,-0.680,-2.688,11.500,-1.687
0.950,0.340,-0.680,-2.688,11.500,-1.687
0.930,0.910,-0.520,-6.250,5.312,10.500
0.540,0.430,-0.520,-5.125,0.000,12.625
0.200,-0.040,-0.370,-0.812,-2.750,4.875
0.200,-0.040,-0.370,0.875,-5.000,2.500
0.080,-0.530,-0.100,0.875,-5.000,2.500
0.220,-0.600,-0.060,0.437,-6.625,8.938
0.220,-0.600,-0.060,0.437,-6.625,8.938
0.180,-0.090,-0.020,0.562,-5.062,11.750
-0.190,-0.010,-0.390,0.062,5.000,12.375
-0.700,0.210,-0.750,-0.562,14.563,14.188
-0.700,0.210,-0.750,-0.562,14.563,14.188
-1.480,1.010,-1.680,1.562,16.250,10.250
-1.480,1.010,-1.680,6.062,7.937,0.375
-0.920,1.290,-1.450,6.062,7.937,0.375
-0.660,0.900,-1.100,9.438,-6.125,-13.375
-0.660,0.900,-1.100,12.125,-18.187,-26.625
-0.080,0.210,-0.390,12.125,-18.187,-26.625
0.160,-1.420,0.920,11.875,-22.000,-34.625
-0.280,-1.640,0.850,5.250,-17.500,-25.750
-0.280,-1.640,0.850,5.250,-17.500,-25.750
-0.690,-1.630,0.360,1.750,-6.625,-10.625
-0.690,-1.630,0.360,2.563,4.437,1.062
-0.990,-1.220,-0.050,2.563,4.437,1.062
-1.610,0.030,-1.170,2.688,11.500,11.938
-1.090,0.660,-1.180,2.313,10.750,22.812
-0.650,0.860,-1.010,3.250,7.062,26.750
-0.650,0.860,-1.010,5.562,0.062,22.625
-0.420,0.700,-0.760,5.562,0.062,22.625
0.570,0.430,-0.260,10.500,-8.188,14.875
0.570,0.430,-0.260,10.500,-8.188,14.875
0.910,0.550,-0.070,10.625,-12.375,10.063
0.940,0.760,-0.130,5.312,-6.250,12.250
0.880,0.800,-0.290,4.187,0.312,12.750
0.880,0.800,-0.290,4.187,0.312,12.750
0.700,0.800,-0.830,8.438,1.875,0.562
0.700,0.800,-0.830,8.438,1.875,0.562
0.770,0.950,-0.770,8.438,1.875,0.562
0.530,1.100,-0.850,5.500,1.937,-3.125
0.530,1.100,-0.850,5.500,1.937,-3.125
0.300,1.180,-1.090,0.312,8.875,-6.187
-0.180,0.770,-1.000,2.375,4.812,-14.313
-0.180,0.770,-1.000,2.375,4.812,-14.313
-0.080,0.540,-0.820,2.250,-0.812,-18.062
-0.080,0.540,-0.820,-0.625,-2.563,-16.750
0.060,0.400,-0.450,-0.625,-2.563,-16.750
0.250,-0.120,0.090,-4.312,2.000,-12.188
0.070,-0.350,0.040,-5.812,8.063,-7.000
-0.110,-0.340,-0.250,-4.625,11.500,-3.563
-0.110,-0.340,-0.250,-4.625,11.500,-3.563
-0.080,0.010,-0.240,-3.313,11.250,0.187
-0.080,0.010,-0.240,-0.187,9.000,4.187
0.040,-0.020,-0.200,-0.187,9.000,4.187
-0.330,-0.010,-0.370,2.500,10.000,6.125
-0.490,0.100,-0.750,5.812,9.563,5.625
-0.490,0.100,-0.750,6.312,3.938,4.062
-0.620,0.310,-1.070,6.312,3.938,4.062
-0.270,0.370,-0.870,2.500,-0.687,3.313
-0.270,0.370,-0.870,2.500,-0.687,3.313
-0.100,0.260,-0.560,-0.375,-4.500,2.375
0.100,0.060,-0.430,-1.750,-4.562,1.062
0.100,0.060,-0.430,-3.125,-2.438,0.750
0.170,-0.410,-0.240,-3.125,-2.438,0.750
0.320,-0.380,-0.070,-3.625,0.937,1.500
0.320,-0.380,-0.070,-1.312,3.750,2.875
0.320,-0.250,0.000,-1.312,3.750,2.875
0.410,-0.080,-0.070,2.188,6.625,2.625

-3.600,0.020,-0.260,0.187,-2.313,-9.438
-3.600,0.020,-0.260,0.187,-2.313,-9.438
-6.520,0.620,-0.990,-1.000,4.750,-14.313
-10.540,0.500,-1.580,-0.625,16.437,-24.062
-10.540,0.500,-1.580,-9.875,33.313,-35.438
-14.720,0.460,-2.460,-9.875,33.313,-35.438
-18.620,0.450,-2.510,-22.250,44.250,-50.063
-18.620,0.450,-2.510,-22.250,44.250,-50.063
-19.830,-1.000,-3.130,-21.625,37.375,-64.500
-21.490,-4.110,-3.940,-5.375,13.563,-59.438
-22.600,-6.960,-4.440,15.250,-17.437,-32.563
-22.600,-6.960,-4.440,15.250,-17.437,-32.563
-18.200,-7.810,-1.060,13.250,-62.000,-0.812
-18.200,-7.810,-1.060,10.250,-104.938,26.875
-14.180,-7.970,1.260,10.250,-104.938,26.875
-11.000,-7.140,3.750,24.000,-130.687,58.688
-5.510,-1.290,3.210,35.875,-115.125,87.813
-5.510,-1.290,3.210,35.875,-115.125,87.813
-4.430,2.570,1.080,38.938,-75.750,105.750
-4.100,6.130,-1.110,26.312,-49.813,112.063
-4.100,6.130,-1.110,26.312,-49.813,112.063
-4.630,8.490,-4.140,-3.000,-39.875,95.438
-4.630,8.490,-4.140,-36.563,-44.750,59.250
-7.560,8.200,-11.270,-36.563,-44.750,59.250
-7.660,6.120,-11.610,-71.750,-109.250,5.125
-5.620,3.920,-8.230,-100.500,-188.250,-64.438
-2.840,0.850,-3.800,-103.625,-220.562,-136.812
-2.840,0.850,-3.800,-103.625,-220.562,-136.812
1.780,-6.330,1.300,-94.813,-210.125,-175.062
1.780,-6.330,1.300,-78.688,-175.187,-155.250
1.200,-8.330,3.080,-78.688,-175.187,-155.250
1.480,-6.320,4.650,-71.938,-140.437,-100.313
3.110,-2.330,5.040,-66.000,-98.313,-51.500
3.110,-2.330,5.040,-30.937,-46.438,-25.187
3.860,3.360,1.720,-30.937,-46.438,-25.187
2.800,3.180,-0.790,10.563,-9.125,-17.687
2.800,3.180,-0.790,53.938,0.812,-34.000
0.400,4.100,-4.900,53.938,0.812,-34.000
-0.270,3.430,-8.580,98.375,-26.250,-79.188
-0.920,-0.570,-14.430,143.312,-67.438,-127.063
-0.920,-0.570,-14.430,143.312,-67.438,-127.063
0.590,-1.220,-14.180,154.125,-119.750,-141.125
3.830,-0.090,-11.350,109.938,-193.062,-105.313
3.830,-0.090,-11.350,44.625,-214.000,-41.188
10.480,1.600,-3.570,44.625,-214.000,-41.188
11.040,3.520,-0.780,-15.438,-180.312,33.125
11.270,3.810,0.150,-61.375,-134.062,86.750
11.270,3.810,0.150,-66.688,-115.063,103.625
12.000,2.860,0.930,-66.688,-115.063,103.625
10.910,-0.080,1.310,-35.813,-92.750,111.438
10.910,-0.080,1.310,20.187,-66.500,102.500
9.170,-3.270,0.210,20.187,-66.500,102.500
7.940,-4.890,-0.990,83.688,-64.500,89.375
7.780,-3.880,-3.610,137.250,-73.688,75.625
7.780,-3.880,-3.610,137.250,-73.688,75.625
9.560,3.100,-6.800,164.000,-93.625,63.375
9.560,3.100,-6.800,152.312,-113.438,39.000
11.290,5.830,-6.550,152.312,-113.438,39.000
11.680,6.250,-5.960,112.188,-110.563,9.500
11.140,5.040,-4.350,67.625,-90.375,-11.688
11.140,5.040,-4.350,67.625,-90.375,-11.688
10.250,0.510,-0.500,23.125,-67.500,-9.750
10.040,-1.190,1.130,-7.937,-45.188,13.313
10.040,-1.190,1.130,-7.937,-45.188,13.313
9.880,-1.890,2.370,-26.437,-26.312,42.688
9.880,-1.890,2.370,-26.437,-26.312,42.688
9.420,-1.950,2.090,-31.812,-33.625,75.313
9.820,-0.400,1.370,-23.500,-26.875,90.250
10.060,0.820,1.130,-2.375,-7.812,79.750
10.060,0.820,1.130,-2.375,-7.812,79.750
9.810,1.480,0.270,28.187,0.750,54.188
9.810,1.480,0.270,52.563,1.250,26.375
9.150,1.340,-0.720,52.563,1.250,26.375
9.190,2.260,-1.500,51.813,1.062,8.125
9.960,3.120,-1.100,36.375,3.500,-1.062
9.960,3.120,-1.100,36.375,3.500,-1.062
9.950,3.690,-0.400,21.562,15.563,-2.875
9.950,3.690,-0.400,7.625,28.500,-11.000
9.990,2.760,0.100,7.625,28.500,-11.000
9.970,2.330,-0.460,-1.000,27.437,-11.563
9.970,2.330,-0.460,-9.750,38.000,-15.438
7.850,1.460,-1.130,-9.750,38.000,-15.438
6.100,1.110,-3.250,-20.812,44.063,-0.375
4.570,-1.920,-3.450,-17.625,-15.063,-16.562
4.570,-1.920,-3.450,-17.625,-15.063,-16.562
4.290,-2.370,-3.900,-13.250,-8.438,-14.938
4.290,-2.370,-3.900,-0.375,-11.563,-1.125
4.280,-2.230,-3.680,-0.375,-11.563,-1.125
5.990,-1.040,-2.460,12.625,-21.250,6.687
10.490,5.530,-0.250,10.375,-17.437,-4.062
10.490,5.530,-0.250,8.500,22.687,-52.438
9.050,6.470,-1.750,8.500,22.687,-52.438
7.280,4.780,-3.890,12.438,53.125,-117.125
7.280,4.780,-3.890,12.438,53.125,-117.125
4.670,2.720,-5.940,-0.375,62.125,-160.250
2.290,-2.470,-4.730,-25.875,61.000,-173.312
2.290,-2.470,-4.730,-25.875,61.000,-173.312
0.220,-4.150,-5.190,-46.688,73.063,-142.937
-0.780,-5.850,-5.420,-22.750,79.188,-93.750
-0.780,-5.850,-5.420,10.250,63.625,-44.188
-0.200,-6.830,-4.380,10.250,63.625,-44.188
0.230,-1.850,-1.180,18.562,40.125,3.500
0.230,-1.850,-1.180,13.375,14.875,59.125
3.720,1.490,1.880,13.375,14.875,59.125
7.980,4.040,3.300,-18.562,25.062,81.000
1.810,5.330,-4.550,-42.313,84.000,38.438
1.810,5.330,-4.550,-41.688,141.500,-24.187
-2.080,3.820,-8.330,-41.688,141.500,-24.187
-2.800,2.790,-9.590,-44.500,140.312,-59.688
-2.800,2.790,-9.590,-53.375,118.688,-70.125
-2.360,2.160,-9.410,-53.375,118.688,-70.125
-0.830,1.790,-6.820,-36.563,87.250,-76.000
-0.510,1.820,-4.880,-11.250,50.688,-83.000
-0.510,1.820,-4.880,-4.500,21.812,-80.063
-1.160,1.750,-2.240,-4.500,21.812,-80.063
-1.730,-0.200,-0.680,-16.312,11.750,-56.313
-1.730,-0.200,-0.680,-16.312,11.750,-56.313
-1.920,-1.310,0.300,-33.625,24.562,-9.813
-2.970,-0.510,-0.290,-55.563,41.375,28.312
-3.890,-0.420,-1.030,-60.375,61.938,50.500
-3.890,-0.420,-1.030,-60.375,61.938,50.500
-4.060,-0.300,-1.970,-52.188,77.625,67.688
-4.060,-0.300,-1.970,-47.813,81.188,81.813
-3.480,1.300,-3.630,-47.813,81.188,81.813
-3.150,1.380,-3.700,-32.875,68.250,77.000
-2.710,1.690,-4.960,-13.000,42.875,61.250
-2.260,2.650,-5.770,-2.750,10.063,45.000
-2.260,2.650,-5.770,-2.750,10.063,45.000
2.120,3.700,-1.980,-1.875,-16.500,27.500
2.120,3.700,-1.980,-21.375,-22.562,15.188
2.500,1.820,0.190,-21.375,-22.562,15.188
0.280,-0.890,1.800,-54.688,-17.750,12.313
-1.120,-4.230,3.420,-88.063,44.625,17.750
-1.120,-4.230,3.420,-104.188,124.813,56.000
-2.450,-5.170,2.170,-104.188,124.813,56.000
-3.490,-5.380,1.170,-88.938,169.562,100.750
-3.490,-5.380,1.170,-88.938,169.562,100.750
-3.730,-4.210,-0.610,-57.688,151.562,128.625
-3.590,3.880,-2.140,-17.750,120.625,111.500
-1.300,5.340,-2.420,14.688,68.125,53.000
-1.300,5.340,-2.420,13.563,29.125,-8.500
-1.090,3.800,-1.530,13.563,29.125,-8.500
-4.300,0.370,0.430,-18.500,25.375,-33.813
-4.300,0.370,0.430,-18.500,25.375,-33.813
-8.790,-7.390,2.390,-54.938,59.688,-35.125
-9.890,-8.980,3.750,-62.625,107.500,-10.563
-9.890,-8.980,3.750,-62.625,107.500,-10.563
-10.990,-8.850,3.700,-60.875,150.375,26.812
-11.140,-7.050,3.270,-48.313,168.562,53.625
-11.140,-7.050,3.270,-48.313,168.562,53.625
-10.680,-1.020,0.440,-20.000,158.375,62.250
-10.680,-1.020,0.440,11.625,119.938,49.938
-9.270,0.860,-0.050,11.625,119.938,49.938
-10.300,2.240,-1.550,25.375,116.375,-1.687
-9.830,2.570,-2.990,19.687,83.688,-17.875
-9.190,0.170,-0.730,1.187,40.313,-25.375
-9.190,0.170,-0.730,1.187,40.313,-25.375
-8.480,-0.690,0.140,-19.750,29.750,-16.250
-8.480,-0.690,0.140,-28.062,28.250,-2.563
-7.270,-1.160,0.820,-28.062,28.250,-2.563
-6.080,-1.380,1.190,-24.000,21.500,10.625
-7.720,-1.240,-0.790,-17.625,20.812,32.875
-6.030,0.230,-0.690,-7.062,15.875,48.813
-6.030,0.230,-0.690,-7.062,15.875,48.813
-3.200,0.930,-0.120,3.875,1.812,48.563
-3.200,0.930,-0.120,15.688,-17.375,35.188
-0.580,1.870,0.010,15.688,-17.375,35.188
-0.250,2.680,-0.670,21.000,-18.562,20.250
0.260,3.240,-1.160,13.188,-0.062,15.500
0.770,3.350,-0.980,-0.687,9.625,11.125
0.770,3.350,-0.980,-0.687,9.625,11.125
0.830,1.970,-0.270,-12.250,12.813,2.188
0.830,1.970,-0.270,-17.250,16.000,-10.813
0.950,0.970,0.260,-17.250,16.000,-10.813
1.650,-0.260,1.000,-15.000,12.938,-24.000
1.650,-0.260,1.000,-7.687,13.313,-29.625
2.060,-1.640,1.430,-7.687,13.313,-29.625
1.900,-1.860,1.300,-1.625,22.500,-23.625
1.900,-1.860,1.300,-1.625,22.500,-23.625
2.280,-1.350,1.270,-2.000,34.125,-8.750
2.160,-0.860,0.970,-4.562,44.813,6.562
2.160,-0.860,0.970,-4.562,44.813,6.562
1.430,0.080,0.070,-4.812,55.250,17.375
0.650,2.220,-1.820,-0.500,60.875,13.000
0.550,2.190,-2.160,4.875,52.625,-5.437
0.550,2.190,-2.160,3.313,28.812,-25.437
0.600,1.570,-1.770,3.313,28.812,-25.437
0.600,0.850,-0.820,-2.125,0.062,-38.375
0.600,0.850,-0.820,-2.125,0.062,-38.375
1.360,-1.990,1.120,-1.250,-18.125,-47.625
0.780,-2.830,1.330,0.125,-19.812,-46.125
-0.080,-2.790,0.910,-4.062,-5.312,-28.250
-0.080,-2.790,0.910,-4.062,-5.312,-28.250
-0.970,-1.200,-0.630,-6.000,9.813,-1.812
-1.530,-0.190,-1.660,-2.375,15.688,16.687
-1.530,-0.190,-1.660,-2.375,15.688,16.687
-1.710,0.950,-2.020,-1.750,10.938,25.625
-1.270,1.570,-2.000,-2.750,4.000,24.562
-0.760,1.480,-1.270,-3.875,-2.875,16.937
-0.760,1.480,-1.270,-3.875,-2.875,16.937
-0.670,0.730,-0.800,-3.875,-4.187,5.437
-0.480,0.250,-0.460,-3.313,-1.312,-4.750
-0.480,0.250,-0.460,-3.313,-1.312,-4.750
-0.320,-0.130,-0.040,-2.563,1.000,-10.625
-0.240,-0.560,0.220,0.062,3.063,-11.313
-0.530,-0.670,-0.150,4.500,5.437,-8.438
